score,label
250959,1
524915,1
510035,1
424470,1
340713,1
561437,1
202174,1
579095,1
484445,1
168317,1
506989,1
443726,1
219176,1
231457,1
329973,1
664604,1
545065,1
498508,1
463113,1
2035189,1
439504,1
152457,1
563600,1
498947,1
548196,1
319084,1
322157,1
1712464,1
383963,1
1834616,1
705236,1
196330,1
159463,1
588655,1
432838,1
491032,1
1283705,1
484766,1
500830,1
366182,1
503096,1
472232,1
488046,1
245322,1
332938,1
542239,1
1409712,1
515963,1
1159886,1
338301,1
482735,1
926725,1
492689,1
1673654,1
270551,1
507449,1
345066,1
460050,1
331731,1
351855,1
576570,1
514467,1
565802,1
550798,1
3796018,1
444911,1
291935,1
546102,1
2251484,1
421185,1
528520,1
330106,1
570139,1
3133050,1
493465,1
1737257,1
1576269,1
402143,1
243223,1
223156,1
508263,1
558409,1
354527,1
354373,1
355050,1
471784,1
617028,1
403157,1
763514,1
1004510,1
469883,1
503900,1
209605,1
752868,1
474343,1
202135,1
572364,1
874492,1
380474,1
459550,1
488011,1
980943,1
2923303,1
315465,1
597372,1
1260898,1
1439847,1
370633,1
388003,1
481651,1
531305,1
501446,1
204959,1
551434,1
2324991,1
270671,1
258340,1
669112,1
273408,1
535648,1
551228,1
532502,1
274538,1
505568,1
595051,1
403290,1
392913,1
277869,1
285121,1
456153,1
349891,1
732651,1
1725867,1
430002,1
527141,1
259796,1
413767,1
434893,1
427150,1
2609857,1
553803,1
426163,1
303095,1
268776,1
455200,1
518031,1
276389,1
162299,1
363652,1
2674166,1
565796,1
343613,1
264078,1
401179,1
209794,1
532543,1
369920,1
881248,1
780134,1
475302,1
508800,1
427098,1
591313,1
372702,1
485017,1
362128,1
229936,1
451502,1
1689049,1
2486815,1
1095868,1
344664,1
1069829,1
1656495,1
495918,1
304956,1
521766,1
330128,1
486708,1
557841,1
542276,1
2074437,1
1115748,1
1154958,1
298073,1
331619,1
420004,1
310961,1
454392,1
461086,1
573568,1
387808,1
1399648,1
436401,1
502578,1
808899,1
570934,1
725445,1
464833,1
536998,1
1246639,1
450627,1
427542,1
350767,1
475442,1
675519,1
186153,1
255636,1
3095156,1
467085,1
515592,1
285628,1
345226,1
357698,1
486099,1
495286,1
320486,1
452416,1
2137696,1
551081,1
186429,1
703253,1
397203,1
386503,1
387230,1
290021,1
381758,1
506052,1
632091,1
748140,1
486029,1
607239,1
443792,1
419045,1
1524143,1
363162,1
516888,1
362153,1
1921247,1
373353,1
549034,1
224902,1
2188197,1
507337,1
2086077,1
134418,1
401083,1
1826397,1
348638,1
369653,1
531306,1
2494086,1
128919,1
280565,1
313020,1
533125,1
2647399,1
537334,1
711739,1
491818,1
780288,1
251942,1
147657,1
1774205,1
435896,1
1852348,1
358507,1
227540,1
491470,1
439710,1
1272267,1
1957322,1
234297,1
277010,1
538672,1
232882,1
445048,1
508859,1
971341,1
459088,1
1724899,1
317634,1
838212,1
557206,1
410838,1
212635,1
486922,1
555565,1
537125,1
389411,1
180438,1
466457,1
564337,1
647855,1
163581,1
251299,1
480152,1
384279,1
707487,1
591895,1
350792,1
543455,1
360198,1
422824,1
390283,1
400482,1
430776,1
486241,1
526320,1
445235,1
262181,1
514359,1
524340,1
408656,1
274961,1
487374,1
485512,1
270916,1
782351,1
2517988,1
3914809,1
1605720,1
374946,1
313556,1
326697,1
418697,1
227903,1
373401,1
202312,1
137226,1
370613,1
755781,1
2448786,1
481091,1
488535,1
2453174,1
401083,1
359173,1
1635797,1
478753,1
419559,1
509285,1
471251,1
223049,1
3112622,1
331550,1
2838104,1
848031,1
857469,1
375158,1
418006,1
2221505,1
397166,1
270224,1
1103651,1
498321,1
2044162,1
331106,1
504825,1
878610,1
1977203,1
441695,1
440452,1
516562,1
485846,1
285675,1
1384489,1
394743,1
540564,1
509412,1
302979,1
1724015,1
412626,1
189967,1
888550,1
1654458,1
433261,1
1818239,1
401015,1
628889,1
426326,1
699473,1
1574872,1
865247,1
524119,1
1210797,1
502854,1
548692,1
497958,1
412444,1
638273,1
507794,1
2380872,1
333143,1
302240,1
506346,1
524260,1
539700,1
528796,1
217557,1
1519560,1
201712,1
281820,1
543247,1
547904,1
212848,1
402512,1
1991152,1
220603,1
491809,1
291133,1
159512,1
367552,1
513871,1
357260,1
213209,1
528645,1
558695,1
456501,1
801513,1
269093,1
335569,1
456201,1
284241,1
471607,1
433073,1
507158,1
604981,1
450089,1
331754,1
342765,1
535439,1
497499,1
619472,1
534076,1
332641,1
484008,1
1539850,1
644546,1
158411,1
546778,1
430037,1
331630,1
170038,1
528944,1
543230,1
3060001,1
304300,1
144897,1
639187,1
496973,1
246721,1
177976,1
444012,1
885700,1
456026,1
1891571,1
165669,1
436725,1
521023,1
463489,1
461000,1
403969,1
276597,1
2311569,1
431380,1
516269,1
503866,1
436984,1
430356,1
234974,1
367752,1
414944,1
448371,1
462665,1
997906,1
230362,1
439341,1
436654,1
456510,1
367340,1
1586403,1
490330,1
535114,1
3368914,1
573693,1
287737,1
378363,1
498910,1
310812,1
534176,1
542265,1
296883,1
414540,1
520859,1
425096,1
269562,1
419237,1
515992,1
815380,1
464327,1
640615,1
414944,1
523925,1
2779723,1
1437472,1
580706,1
267473,1
723666,1
447349,1
317718,1
289405,1
482726,1
428107,1
315531,1
507027,1
429880,1
355319,1
580650,1
223963,1
424226,1
508246,1
357183,1
419079,1
257205,1
536603,1
203855,1
708776,1
511892,1
422848,1
220083,1
390782,1
524935,1
259812,1
435504,1
368312,1
528921,1
377685,1
379254,1
373432,1
4091899,1
572531,1
399896,1
446834,1
1369057,1
257816,1
528187,1
664427,1
355403,1
931236,1
543002,1
819201,1
501030,1
299730,1
2275945,1
579618,1
2315092,1
409219,1
401260,1
382032,1
174017,1
488503,1
312606,1
196392,1
2095755,1
338070,1
395353,1
457037,1
572889,1
458290,1
331204,1
503323,1
572647,1
188643,1
3321833,1
536302,1
372678,1
433535,1
866137,1
443272,1
258814,1
351308,1
396231,1
402115,1
259592,1
511179,1
290766,1
648086,1
533460,1
426570,1
494755,1
416763,1
377604,1
369038,1
1130652,1
454898,1
235242,1
510051,1
263944,1
999035,1
597987,1
449023,1
421008,1
387651,1
312836,1
527771,1
540050,1
397238,1
1907758,1
262184,1
571741,1
456894,1
1208037,1
445379,1
321797,1
479353,1
260769,1
496518,1
272227,1
341936,1
532171,1
2868546,1
860839,1
551948,1
258526,1
488676,1
442981,1
311990,1
294810,1
404653,1
423462,1
180855,1
377084,1
633161,1
267490,1
1757206,1
574796,1
572899,1
419068,1
1166182,1
266638,1
123814,1
352228,1
440503,1
1327784,1
161001,1
502221,1
243268,1
1006309,1
818065,1
1318932,1
696218,1
999694,1
134153,1
307324,1
2437491,1
526126,1
404853,1
3356804,1
220479,1
402138,1
752157,1
297763,1
1075249,1
765214,1
338538,1
533234,1
654547,1
2434892,1
542562,1
434075,1
187647,1
523902,1
376520,1
1032942,1
405526,1
2233608,1
420485,1
218644,1
391628,1
425791,1
1491186,1
339782,1
466546,1
1212202,1
506746,1
523033,1
535940,1
512577,1
543814,1
551223,1
536310,1
490223,1
410292,1
826500,1
1013724,1
831982,1
432838,1
935324,1
422161,1
1047931,1
1041209,1
735422,1
550760,1
449376,1
449734,1
218545,1
460693,1
2797186,1
3162352,1
522305,1
552302,1
442769,1
420712,1
498471,1
302828,1
1380347,1
526387,1
851769,1
725646,1
278005,1
412918,1
323704,1
254047,1
440445,1
601517,1
512975,1
2911378,1
428865,1
418383,1
423774,1
443647,1
2660860,1
384766,1
443794,1
496854,1
541921,1
442724,1
453130,1
2225242,1
313319,1
324988,1
337120,1
539519,1
522817,1
390228,1
467208,1
462695,1
457056,1
252529,1
332413,1
1230506,1
345495,1
571325,1
1272073,1
546801,1
506508,1
495725,1
444551,1
322262,1
415889,1
452847,1
2466561,1
286722,1
1880308,1
1706369,1
411905,1
457540,1
7112100,1
361698,1
381622,1
310277,1
889501,1
382495,1
331242,1
393100,1
197297,1
1301038,1
393230,1
245064,1
543312,1
327803,1
467379,1
434198,1
1486997,1
473571,1
1225641,1
518356,1
450653,1
460266,1
248404,1
759973,1
1243936,1
154098,1
387318,1
362368,1
1017408,1
546157,1
568214,1
373823,1
180000,1
1889526,1
433102,1
218997,1
422109,1
506521,1
241488,1
312581,1
502857,1
382738,1
4092439,1
217840,1
771685,1
444505,1
475281,1
187333,1
229298,1
1120059,1
420671,1
296355,1
807853,1
498047,1
525213,1
409670,1
492712,1
339466,1
954243,1
537110,1
342582,1
2237423,1
418227,1
339440,1
384923,1
405709,1
530091,1
461824,1
538998,1
295085,1
499062,1
234584,1
429114,1
739908,1
518181,1
215655,1
543164,1
547265,1
329022,1
294081,1
1398768,1
444209,1
211221,1
364800,1
489223,1
394724,1
221003,1
1706623,1
307879,1
437259,1
1945847,1
246313,1
558141,1
175241,1
790360,1
1938535,1
432495,1
272789,1
549164,1
575795,1
543372,1
139257,1
303265,1
476081,1
318922,1
509194,1
2022638,1
1937519,1
170609,1
256471,1
416963,1
604680,1
535062,1
520556,1
847051,1
345126,1
1042039,1
420148,1
509392,1
212883,1
986139,1
420341,1
1667522,1
323018,1
232729,1
509574,1
311481,1
543737,1
517916,1
348091,1
517516,1
661245,1
411251,1
537648,1
492447,1
248468,1
145183,1
542979,1
423960,1
954762,1
347546,1
762198,1
540752,1
538083,1
539572,1
2234043,1
431709,1
530120,1
1434236,1
293107,1
735575,1
329460,1
1463430,1
178399,1
560740,1
142071,1
2058917,1
392587,1
442621,1
592837,1
258795,1
1468529,1
410404,1
559846,1
443346,1
432673,1
274630,1
267287,1
330746,1
535709,1
310613,1
548562,1
486338,1
346673,1
522297,1
371498,1
393179,1
390426,1
1674161,1
631278,1
1056144,1
426710,1
603681,1
1780712,1
291518,1
924694,1
470719,1
232765,1
521016,1
426779,1
226363,1
563445,1
509866,1
399810,1
398322,1
782388,1
839300,1
517779,1
368352,1
403530,1
486038,1
409591,1
583736,1
205942,1
512568,1
652452,1
963628,1
524683,1
495704,1
294725,1
318423,1
439906,1
2546358,1
531779,1
528788,1
296007,1
506008,1
471875,1
1786425,1
3491845,1
556389,1
459905,1
1935799,1
755797,1
964125,1
1059008,1
152460,1
485363,1
599040,1
327681,1
1333619,1
1084582,1
279744,1
526113,1
352963,1
337406,1
1439033,1
1717663,1
364953,1
1361129,1
200504,1
1402291,1
511386,1
445081,1
313295,1
601062,1
574975,1
138686,1
530503,1
1038562,1
368685,1
409488,1
642579,1
456820,1
552570,1
451688,1
1715090,1
387170,1
358863,1
577385,1
874746,1
1647719,1
384328,1
213441,1
531444,1
411472,1
507110,1
409627,1
215122,1
535415,1
349785,1
1070618,1
234018,1
403386,1
239469,1
882098,1
1020726,1
239177,1
350818,1
978076,1
441743,1
509528,1
274735,1
516243,1
179520,1
395504,1
537811,1
1333537,1
402024,1
520159,1
441180,1
491392,1
473961,1
305230,1
510210,1
371400,1
418506,1
351310,1
543578,1
487586,1
484694,1
440108,1
712134,1
391352,1
364205,1
385133,1
261524,1
264548,1
398146,1
219937,1
333530,1
253444,1
313000,1
501027,1
461529,1
540032,1
531269,1
266499,1
290082,1
513727,1
405528,1
518241,1
919773,1
2593627,1
468423,1
685442,1
645732,1
2505395,1
395290,1
145057,1
263659,1
494564,1
2753095,1
477426,1
538587,1
369549,1
468994,1
485052,1
422142,1
524027,1
591121,1
444730,1
607351,1
306520,1
470194,1
774548,1
256161,1
759517,1
1594092,1
515153,1
417698,1
227391,1
174116,1
198329,1
744735,1
411541,1
977306,1
557126,1
522080,1
307763,1
234670,1
2494188,1
582847,1
296332,1
426392,1
388302,1
476597,1
531852,1
251477,1
339741,1
566004,1
545501,1
636892,1
503870,1
341639,1
375669,1
530561,1
407485,1
461349,1
474314,1
240852,1
483553,1
244048,1
547651,1
266701,1
1876146,1
561439,1
431579,1
441302,1
444216,1
1506127,1
2276249,1
1008441,1
291622,1
1346529,1
156575,1
566604,1
768492,1
1188536,1
551624,1
459852,1
206988,1
763293,1
188830,1
546673,1
1390161,1
537669,1
509581,1
191968,1
2011797,1
784753,1
726838,1
392217,1
333686,1
555432,1
224659,1
356471,1
507132,1
332527,1
243312,1
409935,1
421423,1
315365,1
141088,1
1954674,1
457221,1
1815572,1
751178,1
522231,1
306048,1
440847,1
399253,1
2579330,1
429177,1
511769,1
1378790,1
645350,1
660387,1
264480,1
679509,1
327455,1
590879,1
1531707,1
490471,1
168980,1
476057,1
551441,1
254385,1
349636,1
475976,1
480938,1
434285,1
270296,1
1794222,1
921752,1
465638,1
2772137,1
408248,1
3004861,1
407915,1
336083,1
874729,1
509110,1
3173032,1
159209,1
1304009,1
464531,1
468972,1
767318,1
702332,1
933221,1
225796,1
671603,1
201050,1
150358,1
1895070,1
160766,1
234081,1
1272669,1
383235,1
416641,1
486474,1
1105381,1
478696,1
546591,1
282843,1
439184,1
572339,1
385256,1
1327614,1
462012,1
553039,1
525207,1
688244,1
646153,1
427737,1
499004,1
264464,1
4539832,1
407590,1
368329,1
533443,1
262098,1
231456,1
548868,1
210108,1
133804,1
3486021,1
498895,1
530515,1
822836,1
473256,1
521947,1
1545855,1
558624,1
452539,1
518334,1
453941,1
529781,1
544871,1
513916,1
164628,1
545118,1
450286,1
615801,1
157989,1
501570,1
238972,1
415372,1
1618835,1
398087,1
577567,1
373826,1
852903,1
417462,1
2873870,1
549264,1
444364,1
520724,1
493509,1
422541,1
324306,1
485245,1
2260255,1
4322963,1
489593,1
1726325,1
241387,1
348049,1
342310,1
332159,1
166620,1
293810,1
376561,1
538583,1
507423,1
518539,1
515543,1
519534,1
1362039,1
369647,1
252710,1
281193,1
520636,1
266932,1
206897,1
528910,1
366568,1
306800,1
1362430,1
424288,1
517106,1
173670,1
535622,1
554723,1
2475080,1
351315,1
458225,1
912385,1
268464,1
557308,1
544564,1
528505,1
2424167,1
516001,1
376332,1
388273,1
1524542,1
310227,1
630079,1
564767,1
496482,1
413790,1
545372,1
1089567,1
165666,1
985219,1
374231,1
288048,1
397982,1
1006834,1
448371,1
179067,1
277130,1
936754,1
1771394,1
132552,1
1765560,1
468437,1
478077,1
1837355,1
362814,1
653200,1
191551,1
464219,1
492662,1
829856,1
1890200,1
228333,1
314471,1
307641,1
460961,1
980742,1
341123,1
547826,1
382557,1
447848,1
504293,1
529041,1
450380,1
261241,1
275032,1
539160,1
435418,1
507797,1
1499851,1
528849,1
741970,1
476456,1
960223,1
156708,1
668116,1
276390,1
569298,1
1011218,1
323785,1
625670,1
427886,1
137726,1
1753287,1
208120,1
302398,1
466419,1
1174131,1
552377,1
249809,1
210067,1
316802,1
265850,1
485914,1
383221,1
486515,1
480355,1
2014210,1
376595,1
447610,1
385657,1
463824,1
500428,1
518834,1
733088,1
342016,1
409285,1
379274,1
228455,1
1285588,1
429675,1
336330,1
284485,1
314375,1
499556,1
438483,1
570715,1
129898,1
370427,1
542470,1
496477,1
173220,1
667235,1
456684,1
529364,1
1937215,1
1431636,1
489204,1
235244,1
467491,1
325848,1
1008900,1
419598,1
2010527,1
516085,1
501396,1
583124,1
369082,1
648852,1
294230,1
449994,1
270605,1
460948,1
484368,1
1982868,1
1417467,1
532180,1
245230,1
518632,1
419890,1
210803,1
215926,1
340919,1
695025,1
902916,1
432100,1
911396,1
193135,1
1108172,1
375966,1
565685,1
558638,1
309074,1
2629146,1
338725,1
1347928,1
303399,1
532957,1
510076,1
472552,1
261094,1
537297,1
481693,1
427056,1
514300,1
484731,1
184507,1
457132,1
473011,1
398562,1
785046,1
308535,1
169285,1
341325,1
445614,1
427437,1
534834,1
238550,1
365103,1
546138,1
474483,1
536883,1
798864,1
1038581,1
619668,1
402672,1
522322,1
462082,1
2238870,1
404583,1
1982528,1
248577,1
443069,1
1578449,1
426788,1
294811,1
435921,1
398854,1
353231,1
235404,1
395900,1
531542,1
409435,1
1510101,1
2532260,1
325540,1
431552,1
2179628,1
509717,1
458761,1
307575,1
463837,1
599806,1
567423,1
334793,1
464550,1
253888,1
563605,1
309681,1
413215,1
506219,1
335851,1
460119,1
1440987,1
433861,1
3759761,1
538999,1
503035,1
2176535,1
535842,1
731977,1
248212,1
568948,1
263936,1
453824,1
189312,1
413670,1
424782,1
1056723,1
536941,1
709469,1
304657,1
495357,1
2095089,1
383854,1
561630,1
434169,1
836899,1
2371762,1
451137,1
508634,1
920858,1
515728,1
125903,1
758076,1
1289101,1
313690,1
261364,1
509210,1
418296,1
3758837,1
313351,1
510149,1
1581890,1
1268502,1
499883,1
543188,1
2021340,1
244797,1
2923937,1
520187,1
172329,1
454341,1
261313,1
426282,1
288599,1
2333176,1
921559,1
1935763,1
423292,1
546390,1
2968516,1
521940,1
924944,1
420295,1
251095,1
243096,1
3248730,1
2146582,1
502749,1
449924,1
3219295,1
630814,1
1602598,1
153208,1
689528,1
2833575,1
312951,1
483234,1
200468,1
1577238,1
1081132,1
152505,1
436423,1
273783,1
355333,1
400816,1
905622,1
426883,1
1851585,1
453384,1
462754,1
483001,1
312881,1
322042,1
234681,1
248424,1
704156,1
549869,1
232083,1
2126730,1
549144,1
443231,1
514485,1
1467942,1
582551,1
358972,1
669459,1
2157602,1
679200,1
224643,1
1211844,1
982649,1
533870,1
333932,1
493865,1
132873,1
195537,1
254240,1
539789,1
525861,1
134276,1
322436,1
357250,1
1205346,1
506911,1
477613,1
427385,1
485973,1
525613,1
334243,1
505331,1
261406,1
550687,1
874456,1
652663,1
238907,1
530030,1
570549,1
441586,1
251863,1
522452,1
247175,1
1044075,1
682471,1
464211,1
952562,1
547100,1
425406,1
468720,1
483357,1
440764,1
1152734,1
3355822,1
732333,1
490518,1
320878,1
297016,1
524730,1
901472,1
276046,1
394991,1
528842,1
482468,1
359788,1
280339,1
393512,1
234224,1
678969,1
478572,1
201566,1
461738,1
2666816,1
342024,1
219157,1
501614,1
475070,1
2843301,1
842074,1
368112,1
558972,1
290793,1
453949,1
114274,1
365937,1
1917222,1
328728,1
419663,1
485590,1
479415,1
323008,1
213506,1
392111,1
409778,1
272438,1
706311,1
270826,1
475638,1
2610240,1
483051,1
1100831,1
586112,1
1705958,1
249076,1
768875,1
447755,1
489550,1
2646655,1
468474,1
466809,1
209413,1
484701,1
239668,1
302546,1
483529,1
3260667,1
564378,1
509240,1
464610,1
445502,1
2081445,1
765347,1
399915,1
683825,1
558789,1
453792,1
512010,1
510735,1
280835,1
245482,1
409049,1
1681818,1
545950,1
3165568,1
809748,1
415534,1
2676767,1
288895,1
519414,1
1100819,1
430191,1
468794,1
249995,1
530232,1
442605,1
1344308,1
442661,1
326549,1
850493,1
532280,1
1838810,1
480745,1
458422,1
494557,1
245809,1
435876,1
525679,1
491358,1
310778,1
573370,1
1393640,1
419291,1
535794,1
680117,1
718727,1
548059,1
537846,1
306990,1
247829,1
404237,1
444821,1
220939,1
303708,1
3296585,1
345954,1
415556,1
518905,1
554215,1
1420769,1
1069788,1
384505,1
546175,1
3032828,1
578770,1
501231,1
407816,1
665551,1
484016,1
483702,1
421823,1
616987,1
710144,1
413164,1
379062,1
436554,1
946645,1
272817,1
546718,1
287459,1
968388,1
190520,1
210271,1
494982,1
301226,1
250350,1
323070,1
260879,1
333353,1
505522,1
383255,1
482981,1
607752,1
167723,1
204675,1
717631,1
326357,1
444924,1
1150780,1
402319,1
550510,1
455413,1
398296,1
490006,1
3075630,1
321765,1
444345,1
358415,1
2025409,1
252571,1
1059440,1
451963,1
508741,1
732738,1
524990,1
515770,1
441618,1
514800,1
203679,1
523223,1
463101,1
519628,1
483183,1
296144,1
524776,1
451701,1
347432,1
679959,1
422188,1
553509,1
1661498,1
522450,1
520507,1
301874,1
1486531,1
438049,1
531241,1
398222,1
476521,1
395344,1
400814,1
582926,1
739223,1
254315,1
510345,1
469435,1
540433,1
321556,1
548016,1
756146,1
306436,1
514957,1
207460,1
139350,1
372214,1
1815048,1
497030,1
528655,1
700578,1
522235,1
517286,1
473364,1
352643,1
518519,1
534104,1
265765,1
326011,1
549663,1
522353,1
423816,1
327024,1
390282,1
527888,1
222791,1
871458,1
147460,1
537847,1
1028054,1
402887,1
1528867,1
301184,1
215604,1
374545,1
1953369,1
265078,1
396610,1
2573881,1
1967294,1
914098,1
215631,1
1167953,1
385560,1
145829,1
534720,1
252024,1
524334,1
280015,1
167929,1
155588,1
680492,1
510283,1
748113,1
260255,1
289982,1
443597,1
1431593,1
2302285,1
2632621,1
533256,1
251975,1
452217,1
2187799,1
1929672,1
528160,1
297609,1
3972030,1
466567,1
405039,1
385868,1
2971708,1
1035466,1
504288,1
376806,1
201058,1
308565,1
1478408,1
494466,1
451627,1
1390458,1
448105,1
1383353,1
369301,1
209417,1
568348,1
1312000,1
485999,1
353801,1
560106,1
332184,1
505657,1
283392,1
400019,1
822240,1
158360,1
604969,1
730950,1
423252,1
179386,1
182969,1
540586,1
457939,1
281332,1
368431,1
344800,1
345342,1
175798,1
325183,1
1960670,1
572184,1
761139,1
545101,1
1197870,1
549792,1
3064577,1
492636,1
415839,1
375403,1
200657,1
238598,1
1396454,1
536398,1
412805,1
619638,1
335578,1
389466,1
341351,1
571247,1
520478,1
1680701,1
1590641,1
419874,1
492776,1
404686,1
475119,1
496251,1
529328,1
342029,1
268536,1
461713,1
2274290,1
425692,1
161613,1
429074,1
460382,1
533706,1
519043,1
266461,1
439604,1
298059,1
456870,1
983139,1
235969,1
442694,1
480479,1
1539157,1
351007,1
518501,1
141058,1
479117,1
527731,1
2051753,1
350600,1
618903,1
1642658,1
542648,1
302580,1
401590,1
294129,1
982773,1
385198,1
408533,1
497313,1
472452,1
324210,1
516874,1
561664,1
347012,1
472291,1
286532,1
1101284,1
505402,1
901454,1
837928,1
350028,1
2019803,1
308717,1
338643,1
444281,1
217962,1
492987,1
491503,1
344638,1
1734517,1
656124,1
2972809,1
295753,1
265512,1
186164,1
486756,1
305182,1
528166,1
313322,1
413717,1
392204,1
336105,1
4233505,1
174657,1
444297,1
543641,1
529366,1
390968,1
358068,1
1459935,1
398873,1
1421174,1
516020,1
1097530,1
292401,1
182348,1
339408,1
216358,1
426753,1
374550,1
520156,1
415382,1
599135,1
327190,1
565172,1
2547839,1
468333,1
471268,1
341952,1
3256451,1
358442,1
491036,1
336274,1
353925,1
464427,1
3033952,1
530770,1
1678543,1
1969306,1
1569886,1
355777,1
191166,1
494469,1
478429,1
154612,1
339139,1
261093,1
747431,1
438713,1
1706168,1
303447,1
506827,1
923997,1
329788,1
1171167,1
515913,1
512910,1
457828,1
281732,1
1309737,1
522301,1
382913,1
344625,1
1122939,1
2556167,1
327403,1
621107,1
189795,1
724580,1
488808,1
539198,1
551896,1
396102,1
348824,1
523139,1
236257,1
448147,1
487348,1
491618,1
445865,1
1007708,1
513312,1
387346,1
330456,1
516565,1
603640,1
519563,1
399175,1
265098,1
1070651,1
1490385,1
260837,1
503904,1
354390,1
832919,1
503196,1
199275,1
807151,1
1550265,1
432040,1
393105,1
478674,1
197261,1
195877,1
1764913,1
408497,1
1448181,1
283019,1
570891,1
212731,1
2273378,1
550037,1
2463567,1
723738,1
1407073,1
744553,1
2662795,1
575097,1
159802,1
697678,1
545201,1
573696,1
322871,1
332345,1
539550,1
2338681,1
252298,1
290159,1
253827,1
456269,1
381498,1
510223,1
445355,1
404891,1
417804,1
1916120,1
224880,1
381943,1
698984,1
270838,1
290597,1
350212,1
362243,1
1636516,1
285696,1
394697,1
493470,1
485290,1
409657,1
477340,1
512070,1
183974,1
327559,1
470277,1
1101356,1
653552,1
192347,1
526179,1
380257,1
368818,1
1397650,1
483640,1
305165,1
536952,1
564151,1
448166,1
492874,1
354492,1
1825850,1
1120839,1
501236,1
432688,1
1446691,1
463231,1
518709,1
207962,1
441031,1
390817,1
579783,1
391678,1
1168243,1
203916,1
1939831,1
300022,1
463037,1
257010,1
510550,1
475521,1
2184950,1
566965,1
211260,1
379499,1
516858,1
537352,1
453064,1
363908,1
351522,1
394050,1
3806577,1
1302253,1
299256,1
277525,1
202016,1
513436,1
1577191,1
403631,1
497327,1
410247,1
2047126,1
519968,1
364328,1
1978281,1
318464,1
316293,1
488612,1
520317,1
1287935,1
464283,1
1726253,1
1223711,1
2311896,1
784450,1
854415,1
432632,1
1531905,1
370046,1
441817,1
491664,1
1703484,1
1722758,1
531781,1
491853,1
398870,1
178310,1
4438095,1
256972,1
233929,1
243758,1
226855,1
495182,1
461289,1
450943,1
419612,1
350580,1
377573,1
724803,1
279563,1
306088,1
169106,1
637530,1
196345,1
532769,1
516841,1
173178,1
1573037,1
1934703,1
443947,1
582114,1
519462,1
668038,1
250798,1
538073,1
482730,1
260514,1
339729,1
3465183,1
389790,1
511469,1
885516,1
161130,1
168279,1
1981254,1
416801,1
480853,1
451260,1
646373,1
214974,1
325408,1
2565527,1
1997739,1
564811,1
1545576,1
2551963,1
448336,1
529206,1
193688,1
204713,1
1350377,1
3071067,1
1481141,1
526267,1
1439201,1
498818,1
473241,1
368032,1
539347,1
527765,1
3031099,1
982000,1
505015,1
1260006,1
1264176,1
392009,1
492878,1
1392831,1
539560,1
1389701,1
536491,1
1359867,1
1427668,1
443188,1
492605,1
1365746,1
309087,1
409325,1
634092,1
501073,1
1823858,1
393296,1
1540080,1
294514,1
479091,1
448195,1
285641,1
270538,1
521930,1
465509,1
1419827,1
313161,1
164625,1
455363,1
509871,1
1004515,1
1818015,1
160481,1
423122,1
944288,1
227050,1
543680,1
1649393,1
236607,1
578556,1
1779666,1
433355,1
1261421,1
410239,1
407213,1
399204,1
522468,1
310921,1
1954855,1
314915,1
484331,1
252725,1
197054,1
415594,1
3648518,1
686382,1
402344,1
475116,1
527613,1
339377,1
378109,1
281935,1
476688,1
509252,1
540473,1
795082,1
509525,1
180460,1
471919,1
759300,1
638028,1
493728,1
508156,1
487054,1
442172,1
165713,1
530181,1
486217,1
286885,1
362528,1
381196,1
317786,1
527712,1
441097,1
375529,1
538828,1
436520,1
484314,1
938955,1
265181,1
457200,1
6875637,1
505246,1
273633,1
510582,1
490776,1
379489,1
346587,1
475636,1
489583,1
463171,1
1571850,1
276461,1
392526,1
575908,1
330909,1
357353,1
298449,1
388466,1
930320,1
1630016,1
1567053,1
320214,1
422927,1
302281,1
936377,1
859589,1
352764,1
823006,1
583500,1
212345,1
520274,1
517464,1
486442,1
359209,1
406305,1
386779,1
213376,1
491694,1
548480,1
381543,1
1486627,1
1536049,1
542185,1
547037,1
515309,1
499844,1
181737,1
260322,1
546115,1
2971619,1
342885,1
215517,1
1321700,1
404478,1
777374,1
454644,1
412231,1
539839,1
530065,1
479543,1
164215,1
497145,1
1030789,1
2424212,1
477098,1
556363,1
431533,1
1041342,1
441868,1
403410,1
3046997,1
729614,1
1379812,1
443487,1
520700,1
216780,1
478001,1
407985,1
194839,1
325304,1
251773,1
1349397,1
308598,1
196296,1
389141,1
368363,1
796182,1
232123,1
491931,1
533568,1
557441,1
208875,1
521552,1
1072671,1
304920,1
402007,1
444442,1
560096,1
272718,1
1579695,1
518224,1
492768,1
372456,1
262658,1
1077758,1
283355,1
329845,1
431772,1
343097,1
414703,1
127137,1
559218,1
566857,1
1162644,1
244731,1
417384,1
492735,1
490256,1
549295,1
314326,1
416752,1
2873675,1
423935,1
1149866,1
1550569,1
499784,1
238505,1
1437599,1
1925239,1
182870,1
245094,1
466924,1
204529,1
2810660,1
342961,1
239202,1
574740,1
3511483,1
364872,1
297070,1
373944,1
321529,1
477086,1
449117,1
1889022,1
140504,1
400191,1
499664,1
309265,1
674810,1
385576,1
407870,1
700700,1
343363,1
690942,1
468811,1
514811,1
438896,1
1760808,1
368485,1
162507,1
309205,1
349098,1
503241,1
484364,1
557012,1
524381,1
506029,1
2818106,1
236402,1
1179584,1
495681,1
513206,1
236565,1
440195,1
307927,1
539050,1
425116,1
329921,1
248123,1
1478471,1
719506,1
3094281,1
467795,1
353802,1
519340,1
